200906010405,7,8,16,イガノハイレディー,牝3,54.0,丹内,2:06.9,クビ,15,453.2,36.0,12-12-15-15,美浦水野,386(-6)
200906010405,8,7,14,ヘロン,牡3,56.0,吉田隼,2:07.0,3/4,6,19.4,37.3,3-3-3-2,美浦鹿戸雄,450(-6)
200906010405,9,1,2,アイズオブゾロ,牡3,56.0,藤田,2:07.1,クビ,5,17.6,37.1,6-6-7-9,美浦戸田,484(0)
200906010405,10,4,7,ナカヨキコト,牝3,51.0,▲伊藤工,2:07.3,1.1/4,13,159.9,37.1,6-6-8-11,美浦小桧山,412(+4)
200906010405,11,3,6,ホワイトライクミー,牡3,56.0,大庭,2:07.5,1.1/2,7,27.9,37.2,9-9-10-13,美浦杉浦,466(-2)
200906010405,12,5,9,トーセンライアン,牡3,56.0,柴山,2:07.7,1.1/2,11,60.3,37.4,14-15-10-6,美浦斎藤宏,468(+2)
200906010405,13,8,15,ワンメイク,牝3,54.0,武士沢,2:08.4,4,16,478.5,37.7,14-14-13-13,美浦中島,438(0)
200906010405,14,7,13,スターノーブルマン,牡3,56.0,木幡,2:08.4,ハナ,12,153.1,38.8,2-2-2-2,美浦稲葉,500(+6)
200906010405,15,2,4,エターナルレイズ,牝3,54.0,吉田豊,2:06.8,6位降着,9,47.2,36.4,9-11-12-9,美浦大久洋,476(-6)
200906010405,中止,2,3,リスクテーカー,牡3,56.0,横山典,,,10,51.6,,16,美浦粕谷,472(-2)
200906010406,1,1,2,アラマサローズ,牝3,54.0,勝浦,1:09.6,,5,15.4,34.8,11-9,美浦高橋裕,416(+8)
200906010406,2,3,6,ミスクリアモン,牝3,54.0,吉田隼,1:09.7,3/4,4,9.8,35.6,3-3,美浦谷原,462(+6)
200906010406,3,7,14,クーデグレイス,牝3,54.0,藤田,1:09.9,1.1/4,2,5.2,35.7,5-4,美浦栗田,468(+4)
200906010406,4,2,4,コスモクラッベ,牝3,53.0,☆三浦,1:10.0,3/4,8,21.5,35.9,3-4,美浦稗田,464(+2)
200906010406,5,3,5,ケイアイマッシブ,牡3,56.0,福永,1:10.1,1/2,9,25.0,35.4,10-9,美浦南田,502(+8)
200906010406,6,5,10,ドリームヘリテージ,牡3,56.0,柴山,1:10.2,クビ,10,36.1,34.8,15-14,美浦高橋祥,464(0)
200906010406,7,6,12,モルフェドット,牝3,51.0,▲伊藤工,1:10.3,1/2,13,147.6,35.3,13-13,美浦大江原,476(+4)
200906010406,8,2,3,コスモブリーズ,牝3,54.0,丹内,1:10.3,クビ,12,97.7,35.9,6-6,美浦阿部,426(+4)
200906010406,9,8,15,オッキオディガット,牡3,56.0,蛯名,1:10.4,クビ,3,7.4,36.0,6-6,美浦国枝,456(0)
200906010406,10,7,13,コリコパット,牡3,56.0,横山典,1:10.4,クビ,1,2.0,36.5,1-1,美浦武藤,440(-2)
200906010406,11,4,8,ストロングポイント,牡3,56.0,北村宏,1:10.6,1.1/4,7,20.6,36.0,9-9,美浦坂本,464(+6)
200906010406,12,1,1,ドリームブランチ,牡3,56.0,内田博,1:10.7,1/2,6,16.0,36.8,2-2,美浦斎藤誠,448(-2)
200906010406,13,4,7,エフテーダージー,牝3,54.0,後藤,1:11.2,3,15,243.2,36.8,6-6,美浦河野,472(+12)
200906010406,14,5,9,リュウノシルバー,牝3,54.0,江田照,1:11.3,1/2,16,462.0,35.3,16-16,美浦稗田,412(-12)
200906010406,15,6,11,カツゾー,牡3,56.0,小野,1:11.4,1/2,14,196.9,36.6,11-12,美浦沢,450(+4)
200906010406,16,8,16,ミラグロレディ,牝3,54.0,吉田豊,1:11.6,1.1/4,11,73.9,36.5,14-14,美浦坂本,452(0)
200906010407,1,3,3,ウインペイシェント,セ4,56.0,北村宏,1:55.6,,3,4.4,38.3,6-5-7-5,美浦後藤,486(-2)
200906010407,2,6,6,フランドルシチー,牡4,56.0,後藤,1:55.8,1.1/4,1,2.3,38.8,4-3-5-7,美浦奥平,538(-2)
200906010407,3,8,10,サクラリーバポート,牡4,56.0,内田博,1:55.9,1/2,2,4.2,38.7,7-7-5-2,美浦勢司,450(-2)
200906010407,4,8,9,シンボリローレンス,牡4,56.0,木幡,1:56.1,1,5,8.4,39.0,3-3-2-2,美浦宗像,478(+6)
200906010407,5,1,1,キッズポケット,牡4,56.0,田中勝,1:56.8,4,7,35.7,38.2,8-8-9-9,美浦牧,512(-6)
200906010407,6,4,4,ステルスソニック,牡4,56.0,蛯名,1:57.3,3,4,7.9,40.1,4-5-5-7,美浦国枝,482(+10)
200906010407,7,7,7,アイディリック,牡4,56.0,吉田隼,1:57.3,クビ,6,19.8,40.2,2-15-10-11,美浦清水利,460(+8)
200906010407,8,2,2,オンワードイーガー,牡4,53.0,▲千葉,1:57.5,1.1/4,8,51.3,40.4,1-1-2-2,美浦菅原,502(+2)
200906010407,9,5,5,シルクストラーダ,牡5,54.0,▲伊藤工,1:57.9,2.1/2,10,223.4,39.3,10-10-9-9,美浦大和田,526(+8)
200906010407,10,7,8,スガノキング,牡5,57.0,大庭,1:58.1,1.1/4,9,103.7,40.0,8-8-8-8,美浦松永康,508(+14)
200906010408,1,8,16,モエレジンダイコ,牡4,53.0,▲伊藤工,1:12.4,,3,5.3,37.5,6-6,美浦大江原,470(-6)
200906010408,2,3,5,ドリームシャドウ,牡4,56.0,藤田,1:12.5,1/2,2,3.8,37.3,8-6,美浦堀井,510(-2)
200906010408,3,6,11,クールフォーマ,牡4,56.0,北村宏,1:12.5,クビ,4,9.4,37.7,3-3,美浦坂本,530(-18)
200906010408,4,4,7,トーホウカラブラン,牡5,57.0,小野,1:13.0,3,5,12.3,38.5,2-2,美浦古賀史,510(+4)
200906010408,5,2,3,バリバリセレブ,牡5,57.0,福永,1:13.1,1/2,6,16.1,38.3,3-5,栗東森,468(+4)
200906010408,6,7,13,シルクランサム,牡5,57.0,木幡,1:13.2,クビ,7,23.7,38.4,3-3,美浦牧,510(+12)
200906010408,7,5,10,タツタイコウ,牡4,56.0,池添,1:13.3,3/4,10,70.8,37.7,12-11,美浦根本,512(+8)
200906010408,8,1,1,タニノゴッドマザー,牝4,54.0,武士沢,1:13.8,3,9,61.6,38.6,8-6,美浦小桧山,448(-6)
200906010408,9,2,4,シンボリシュタルク,牡4,56.0,勝浦,1:14.0,3/4,1,2.3,39.6,1-1,美浦菊川,512(-4)
200906010408,10,3,6,スキャットナンバー,牝5,55.0,高山,1:14.0,クビ,12,343.1,38.0,15-14,美浦佐藤全,464(+10)
200906010408,11,1,2,アルファヨンジュン,牡4,53.0,▲千葉,1:14.1,クビ,15,403.3,38.9,8-10,美浦河野,526(-6)
200906010408,12,5,9,モエレヘイセイ,牡4,56.0,宗像,1:14.2,1/2,14,378.0,38.3,14-14,美浦坂本,474(-6)
200906010408,13,7,14,グレイトモーメント,牝4,54.0,丹内,1:14.4,1.1/4,11,91.5,39.1,11-11,美浦清水美,412(-10)
200906010408,14,8,15,カレンアンプルール,牡5,57.0,柴山,1:14.8,2.1/2,13,346.6,38.5,16-16,美浦栗田,530(+2)
200906010408,15,6,12,ヘブンリーゲート,牡4,56.0,小林淳,1:15.0,1.1/4,16,467.9,39.4,12-11,美浦沢,486(-2)
200906010408,16,4,8,ナスノアタック,牡4,56.0,吉田隼,1:15.0,クビ,8,43.3,40.1,6-9,美浦矢野照,468(0)
200906010409,1,3,4,メジロティモン,牡4,56.0,吉田豊,2:36.6,,8,35.3,38.4,13-13-13-5,美浦大久洋,508(-2)
200906010409,2,3,5,アルファオリオン,牡6,57.0,田中勝,2:37.3,4,2,3.4,39.6,4-4-4-5,美浦小島茂,464(0)
200906010409,3,5,9,メジロアルタイス,牡5,57.0,小野,2:37.3,アタマ,7,16.8,39.6,14-14-4-3,美浦大久洋,518(0)
200906010409,4,4,6,ローランウェルズ,牡6,57.0,後藤,2:37.4,1/2,9,43.6,39.4,11-11-9-9,美浦岩戸,500(-6)
200906010409,5,8,14,シャンパンファイト,牡4,56.0,福永,2:37.5,クビ,4,7.0,39.9,8-6-3-2,栗東角居,506(+2)
200906010409,6,7,12,トーセンスターン,牡4,56.0,内田博,2:37.6,1/2,1,3.3,39.8,5-5-7-8,栗東大久龍,456(+2)
200906010409,7,1,1,マチカネミノリ,セ6,57.0,三浦,2:37.6,ハナ,3,6.4,40.2,2-2-1-1,美浦藤沢和,508(0)
200906010409,8,2,2,ナカヤマスナイパー,牡7,57.0,北村宏,2:37.7,3/4,6,14.7,39.7,6-6-9-9,美浦二ノ宮,520(0)
200906010409,9,7,13,ユーガットテースト,牡6,57.0,吉田隼,2:37.8,1/2,11,79.6,40.1,10-10-4-3,美浦清水利,482(+2)
200906010409,10,6,11,ティンバーセブン,牡5,57.0,大庭,2:38.0,3/4,5,7.7,40.0,9-9-9-12,美浦小島茂,532(+2)
200906010409,11,2,3,エアリーズ,牡5,57.0,藤田,2:38.6,3.1/2,10,64.6,41.1,3-3-2-5,栗東作田,480(0)
200906010409,12,8,15,スプリングザスパ,牡6,57.0,勝浦,2:38.7,1/2,14,225.4,40.6,11-11-9-9,美浦柄崎,458(-4)
200906010409,13,5,8,ハウンドコップ,牡10,57.0,丹内,2:40.8,大,13,184.4,42.6,6-6-13-13,美浦清水美,512(+6)
200906010409,14,6,10,ビッグボス,牡6,57.0,池添,2:45.6,大,12,114.4,47.8,1-1-7-14,栗東森,504(-14)
200906010409,中止,4,7,ノボスコーピオ,牡5,57.0,武士沢,,,15,292.9,,15-15,美浦河野,520(+10)
200906010410,1,5,9,ボランタス,牡5,56.0,池添,1:53.9,,1,3.9,37.2,8-8-7-7,栗東角居,528(-1)
200906010410,2,8,16,マルブツクロス,牡6,54.0,小林久,1:54.0,1/2,15,98.5,37.4,6-6-4-2,美浦杉浦,536(-4)
200906010410,3,3,6,パピヨンシチー,牡6,57.0,三浦,1:54.0,ハナ,2,5.2,37.4,4-4-4-6,美浦相沢,438(0)
200906010410,4,7,13,レオエンペラー,牡5,57.0,江田照,1:54.2,1,5,8.2,37.5,6-6-7-7,美浦田子,498(0)
200906010410,5,4,7,ミンティエアー,牝5,55.0,後藤,1:54.4,1.1/4,3,5.5,37.4,12-12-11-11,美浦勢司,458(+4)
200906010410,6,8,15,ブルーレパード,牡6,54.0,福永,1:54.4,ハナ,12,49.3,37.9,4-4-4-2,栗東小崎,490(0)
200906010410,7,1,1,スターシップ,牡5,54.0,北村宏,1:54.4,ハナ,6,8.5,37.4,13-13-11-11,美浦鈴木伸,466(+2)
200906010410,8,5,10,タイキシルバー,牡8,54.0,大庭,1:54.5,3/4,14,79.9,37.6,9-10-11-11,美浦清水美,516(+2)
200906010410,9,1,2,サンマルセイコー,牝6,51.0,伊藤工,1:54.5,ハナ,11,48.8,37.2,13-13-16-16,美浦鈴木勝,490(+8)
200906010410,10,2,4,スマートサイクロン,牡6,55.0,勝浦,1:54.7,1.1/4,10,33.0,38.3,2-2-2-2,美浦高木,526(-2)
200906010410,11,6,11,デイフラッシュ,牡7,55.0,吉田豊,1:54.7,クビ,13,64.3,37.7,15-13-11-14,美浦戸田,510(-2)
200906010410,12,6,12,ゴールドマイン,牡5,53.0,木幡,1:54.7,ハナ,16,103.6,37.9,9-8-7-9,美浦杉浦,506(+6)
200906010410,13,3,5,ゲンパチタキオン,牡5,55.0,蛯名,1:55.0,1.3/4,8,28.9,38.1,16-16-11-14,美浦中川,544(+2)
200906010410,14,2,3,コウジンアルス,牡7,53.0,柴山,1:55.0,ハナ,7,25.2,38.6,1-1-1-1,美浦松山将,494(+2)
200906010410,15,4,8,レツィーナ,牝5,52.0,内田博,1:55.6,3.1/2,4,6.2,39.2,3-3-2-2,美浦古賀慎,468(+4)
200906010410,16,7,14,ソリッドスライダー,牡8,55.0,藤田,1:55.7,3/4,9,31.9,39.0,11-10-7-9,美浦加藤征,482(+14)
200906010411,1,1,1,ジェルミナル,牝3,54.0,福永,1:36.5,,2,4.5,35.3,5-5-4,栗東藤原英,458(-4)
200906010411,2,2,3,アイアムネオ,牝3,54.0,藤田,1:36.7,1.1/4,4,7.4,35.1,11-11-11,美浦奥平,480(-6)
200906010411,3,2,4,グッデーコパ,牝3,54.0,田中勝,1:36.7,クビ,10,47.3,35.8,1-1-1,美浦上原,458(-10)
200906010411,4,7,13,カツヨトワイニング,牝3,54.0,江田照,1:37.0,2,8,20.3,35.4,14-11-11,美浦高橋義,406(+4)
200906010411,5,4,7,マイティースルー,牝3,54.0,吉田豊,1:37.1,1/2,6,8.3,35.4,14-14-15,美浦大久洋,486(+10)
200906010411,6,4,8,エリザベスムーン,牝3,54.0,四位,1:37.2,クビ,3,5.9,35.9,16-8-4,栗東大久龍,472(-2)
200906010411,7,3,6,マイネアリス,牝3,54.0,柴山,1:37.5,2,11,49.2,35.7,11-14-11,美浦菅原,426(+16)
200906010411,8,7,14,イナズマアマリリス,牝3,55.0,池添,1:37.5,ハナ,5,7.5,36.5,2-2-2,栗東松元,432(-2)
200906010411,9,5,10,パールシャドウ,牝3,54.0,蛯名,1:37.5,ハナ,1,4.5,36.4,5-5-4,美浦手塚,446(+4)
200906010411,10,8,16,ラブミラー,牝3,54.0,千葉,1:37.6,クビ,16,161.6,36.7,5-2-2,栗東中村,432(-6)
200906010411,11,6,12,イルドロール,牝3,54.0,三浦,1:37.6,クビ,9,45.2,36.2,2-8-9,美浦鈴木康,466(+6)
200906010411,12,8,15,ピエナリリー,牝3,54.0,勝浦,1:37.9,1.3/4,15,140.9,36.9,11-2-4,美浦萱野,432(-10)
200906010411,13,3,5,シルクマイホーム,牝3,54.0,小林慎,1:37.9,ハナ,12,55.0,36.4,2-11-14,栗東矢作,456(-12)
200906010411,14,1,2,カイテキプリン,牝3,54.0,後藤,1:38.0,1/2,14,78.4,36.3,9-14-15,美浦河野,412(-6)
200906010411,15,6,11,ダイワバーガンディ,牝3,54.0,北村宏,1:38.0,ハナ,7,11.3,36.9,9-5-4,美浦上原,454(-10)
200906010411,16,5,9,アカリ,牝3,54.0,村田,1:38.1,1/2,13,64.4,36.7,5-8-9,美浦杉浦,448(-2)
200906010412,1,6,10,オリオンザドンペリ,牡5,57.0,横山典,1:36.4,,3,6.5,35.2,2-2-2,美浦小西,484(+14)
200906010412,2,6,11,キョウエイストーム,牡4,56.0,蛯名,1:36.5,1/2,1,3.5,35.2,3-3-3,美浦中川,424(-2)
200906010412,3,3,5,ブラックオリーブ,牡5,56.0,☆三浦,1:36.6,3/4,2,3.5,35.2,3-3-3,美浦伊藤圭,494(-2)
200906010412,4,4,6,コアレスコジーン,セ6,57.0,吉田豊,1:36.8,1.1/4,9,21.7,34.7,7-12-10,美浦和田,488(-2)
200906010412,5,1,1,シルクパナシア,牡4,56.0,福永,1:36.8,ハナ,10,30.4,35.7,1-1-1,美浦鈴木伸,462(+4)
200906010412,6,3,4,セプターレイン,牡7,57.0,田中勝,1:36.8,ハナ,5,8.9,35.2,7-6-7,美浦古賀慎,468(+8)
200906010412,7,7,12,マルターズオリジン,牝4,54.0,勝浦,1:36.9,1/2,4,8.6,35.3,5-6-5,美浦水野,470(+10)
200906010412,8,2,3,エバンジェリスト,セ6,57.0,北村宏,1:36.9,クビ,7,19.4,34.9,12-9-10,美浦後藤,454(+8)
200906010412,9,4,7,ヘイアンレジェンド,牡5,57.0,内田博,1:37.2,1.3/4,6,18.4,35.0,12-13-15,美浦松山康,484(0)
200906010412,10,2,2,ワイルドソニック,牡7,57.0,後藤,1:37.4,1.1/4,12,49.1,35.9,6-5-5,美浦国枝,514(+10)
200906010412,11,5,8,ジョウテンロマン,牡6,57.0,丹内,1:37.4,クビ,8,21.4,35.5,7-9-8,美浦二ノ宮,490(+6)
200906010412,12,8,15,ラストモア,牡7,57.0,四位,1:37.5,クビ,11,40.5,35.3,14-13-13,美浦小林,498(+10)
200906010412,13,7,13,トーヨーエーピー,牡6,54.0,▲千葉,1:37.7,1.1/4,15,264.8,35.9,7-8-8,美浦成島,482(-4)
200906010412,14,5,9,エアムートン,牡7,57.0,池添,1:37.7,ハナ,14,107.8,35.5,14-13-13,美浦田村,450(-4)
200906010412,15,8,14,コアレスソニック,セ6,57.0,吉田隼,1:37.7,クビ,13,80.3,35.7,11-9-10,美浦和田,462(-6)
200908010401,1,4,6,メイショウボルト,牡3,56.0,武幸,1:14.4,,5,17.9,38.1,1-1,栗東武邦,428(0)
200908010401,2,4,7,ガッチリガッチリ,牡3,56.0,松岡,1:14.4,クビ,4,16.3,36.4,13-12,栗東谷,470(+2)
200908010401,3,3,5,タガノバッチグー,牡3,54.0,△田中健,1:15.3,5,2,8.0,38.2,6-8,栗東浅見,452(0)
200908010401,4,3,4,オーミレイライン,牡3,56.0,太宰,1:15.4,クビ,6,22.6,38.5,5-5,栗東田島,510(0)
200908010401,5,5,9,バイオレントナイト,牡3,56.0,藤岡佑,1:15.6,1.1/2,1,1.3,38.6,6-5,栗東池添,432(0)
200908010401,6,6,11,キセキサイチャン,牝3,54.0,田島裕,1:15.8,1.1/4,9,103.2,38.6,6-9,栗東藤沢則,470(0)
200908010401,7,2,3,ハートマン,牡3,56.0,秋山,1:16.1,2,12,203.7,38.7,10-9,栗東羽月,430(+2)
200908010401,8,5,8,ターニングストーン,牡3,56.0,小牧,1:16.3,1.1/2,3,9.4,38.9,11-9,栗東西園,500(+2)
200908010401,9,7,13,カシノレオン,牡3,54.0,△田中克,1:16.8,3,11,200.9,39.7,6-5,栗東須貝彦,436(-8)
200908010401,10,8,15,ベストトゥベスト,牡3,53.0,▲田村,1:16.8,ハナ,10,175.8,40.3,2-3,栗東佐藤正,454(-8)
200908010401,11,8,14,イナズマガイア,牝3,54.0,金折,1:16.8,ハナ,8,94.4,40.3,2-2,栗東福永,414(-6)
200908010401,12,1,1,ローズタトゥ,牝3,54.0,佐久間,1:17.0,1.1/2,13,221.5,40.3,4-3,栗東鹿戸明,468(0)
200908010401,13,2,2,プライベート,牡3,56.0,小林徹,1:17.5,3,14,321.1,39.8,12-13,栗東目野,520(-4)
200908010401,14,7,12,アクアブルースカイ,牡3,56.0,角田,1:19.0,9,7,35.6,40.8,13-15,栗東西浦,468(-4)
200908010401,15,6,10,オーバーザウェイヴ,牡3,56.0,熊沢,1:19.2,1,15,367.8,41.1,13-14,栗東柴田見,520(+12)
200908010402,1,5,9,ケイアイゲンブ,牡3,56.0,岩田,1:54.3,,1,1.4,36.7,2-2-2-2,栗東大久龍,474(-6)
200908010402,2,7,13,シルバーフィールド,牡3,56.0,幸,1:54.3,アタマ,5,18.5,36.8,1-1-1-1,栗東清水出,482(+2)
200908010402,3,3,4,サンライズフェア,牡3,56.0,川田将,1:55.6,8,2,5.8,37.1,6-7-11-10,栗東羽月,492(0)
200908010402,4,8,15,ナニハトモアレ,牡3,56.0,武幸四,1:55.6,クビ,4,11.8,37.6,9-9-5-4,栗東鮫島,486(+4)
200908010402,5,6,10,オーバルシェープ,牡3,56.0,藤岡佑,1:55.7,クビ,3,8.5,37.4,9-9-10-6,栗東浅見,448(+6)
200908010402,6,8,14,エプソムジャンボ,牡3,56.0,小牧,1:56.2,3,10,86.8,38.5,11-11-3-3,栗東浜田,456(-2)
200908010402,7,1,1,マーブルアロー,牡3,56.0,長谷川,1:56.6,2.1/2,8,79.8,38.6,3-3-5-4,栗東田所清,480(+16)
200908010402,8,2,2,キングマジック,牡3,56.0,秋山,1:56.9,1.3/4,12,123.2,37.7,13-8-7-7,栗東中村,486(+12)
200908010402,9,2,3,メイショウシンドウ,牡3,54.0,△田中克,1:56.9,クビ,6,45.2,38.6,3-3-7-7,栗東坂口大,488(+4)
200908010402,10,4,6,ヒルノカンクン,牡3,56.0,小林徹,1:57.4,3,13,400.1,38.5,12-13-12-12,栗東福島,492(+8)
200908010402,11,6,11,エルプレジデンテ,牡3,56.0,佐藤哲,1:57.6,1.1/2,7,55.1,39.4,6-6-7-9,栗東佐々晶,448(+6)
200908010402,12,3,5,ロマンチックデス,牡3,53.0,▲田村,1:57.8,1.1/4,11,121.3,38.5,14-15-14-14,栗東音無,468(-2)
200908010402,13,5,8,ザバトルクラシック,牡3,56.0,松岡,1:58.0,1.1/2,9,80.3,40.1,3-3-3-7,栗東矢作,478(-2)
200908010402,14,7,12,ジョージバローズ,セ3,56.0,太宰,1:58.9,5,14,439.9,40.6,6-7-7-11,栗東中竹,448(0)
200908010402,15,4,7,パープルガルチ,牡3,56.0,小坂,1:59.8,5,15,572.2,40.4,14-14-14-15,栗東境直,432(0)
200908010403,1,5,9,エーシンマダムジー,牝3,54.0,藤岡佑,1:26.6,,6,13.9,37.7,8-6,栗東松元,468(+6)
200908010403,2,6,11,ベルモントラスター,牡3,56.0,小牧,1:26.8,1.1/4,4,9.9,37.5,12-9,栗東矢作,492(0)
200908010403,3,3,5,ディアトゥドリーム,牡3,56.0,高野容,1:26.9,1/2,15,341.5,37.5,14-9,栗東崎山,460(+8)
200908010403,4,8,15,フレッドバローズ,牡3,56.0,岩田,1:26.9,ハナ,1,1.6,38.5,2-2,栗東中竹,518(+2)
200908010403,5,7,14,プラネットクルーズ,牡3,56.0,幸,1:27.0,3/4,5,12.5,38.3,5-3,栗東松永幹,472(0)
200908010403,6,7,13,メイショウゼウス,牡3,56.0,角田,1:27.4,2.1/2,10,147.8,38.3,12-6,栗東安田伊,438(-4)
200908010403,7,4,8,エーシンリードオー,牝3,54.0,川田,1:27.8,2.1/2,2,6.6,39.0,5-6,栗東小崎,468(+6)
200908010403,8,6,12,レインボーマリーン,牝3,54.0,松岡,1:27.9,クビ,8,41.3,38.7,10-11,栗東沖,456(0)
200908010403,9,1,1,ダノンアスコット,牡3,56.0,秋山,1:28.2,2,3,8.1,39.6,2-3,栗東森,498(-4)
200908010403,10,4,7,インオールブライト,牡3,54.0,△田中克,1:28.4,1.1/4,13,202.5,38.0,16-16,栗東佐山,490(-14)
200908010403,11,5,10,ドンスピリタス,セ3,56.0,石橋守,1:28.6,1.1/2,9,115.4,40.3,1-1,栗東崎山,518(0)
200908010403,12,1,2,アスカルディ,牝3,54.0,武幸,1:29.0,2.1/2,12,189.3,39.1,15-15,栗東作田,430(+4)
200908010403,13,2,3,シゲルフジサン,牡3,56.0,岩崎,1:29.1,3/4,11,178.8,40.1,8-14,栗東西橋,498(-2)
200908010403,14,2,4,コアレスミューズ,牡3,56.0,佐藤哲,1:29.4,2,7,26.6,40.5,5-11,栗東佐々晶,504(+4)
200908010403,15,8,16,ダンツブロンズ,牡3,56.0,小林徹,1:29.5,クビ,16,442.4,40.9,4-3,栗東本田,502(+2)
200908010403,16,3,6,マーベラスポケット,牡3,56.0,熊沢,1:29.9,2.1/2,14,255.5,40.7,10-11,栗東柴田見,474(+2)
200908010404,1,6,9,ショウリュウケン,牡4,59.0,植野,3:17.0,,1,2.2,13.4,9-10-5-4,栗東佐藤正,454(+6)
200908010404,2,4,6,ダイゴフウジン,牡6,60.0,高野容,3:17.2,1.1/4,7,26.5,13.5,2-2-1-1,栗東吉岡,524(+4)
200908010404,3,5,7,ヤマカツジェット,牡6,60.0,佐久間,3:17.3,3/4,14,159.9,13.5,11-11-9-4,栗東小島貞,514(+4)
200908010404,4,6,10,エーシンサーフィン,牝5,58.0,南井,3:17.6,2,4,11.8,13.5,6-5-2-2,栗東坂口則,472(+10)
200908010404,5,8,13,メイショウチョイス,牡6,60.0,黒岩,3:18.4,5,8,32.1,13.5,3-3-5-7,栗東吉岡,560(+4)
200908010404,6,3,4,サンアスレチック,セ5,60.0,山本,3:19.2,5,2,4.0,13.6,1-1-3-3,美浦小島茂,492(+4)
200908010404,7,1,1,メジロラスタバン,牡5,60.0,五十嵐,3:19.4,3/4,5,12.5,13.6,8-7-7-7,美浦高木,456(-10)
200908010404,8,4,5,コアレスファルコン,牡5,60.0,白坂,3:19.6,1.1/4,13,91.1,13.6,9-9-9-9,栗東須貝彦,472(-14)
200908010404,9,5,8,フジノアリオン,牡4,59.0,岩崎,3:19.6,ハナ,11,59.8,13.6,4-5-3-6,栗東川村,516(+4)
200908010404,10,7,11,アイアングリーン,牡4,59.0,林,3:21.3,大,12,76.6,13.7,4-3-7-10,栗東坪,482(+20)
200908010404,11,8,14,オースミマーシャル,牡4,59.0,今村,3:21.3,クビ,3,5.7,13.7,6-7-11-11,栗東中尾正,452(+8)
200908010404,12,7,12,スナークハーバー,セ5,60.0,出津,3:23.2,大,10,52.6,13.9,12-12-13-12,栗東川村,464(-6)
200908010404,13,3,3,メイショウラスター,牡4,59.0,熊沢,3:23.4,1.1/4,9,36.9,13.9,13-12-12-12,栗東浅見,466(+9)
200908010404,中止,2,2,バトルハートオー,牡8,60.0,菊地,,,6,24.6,,,栗東本田,508(+12)
200908010405,1,4,4,フミノイマージン,牝3,54.0,太宰,1:36.6,,6,10.6,35.5,8-7,栗東本田,450(-8)
200908010405,2,1,1,ハッピーパレード,牝3,54.0,岩田,1:36.7,3/4,2,4.3,35.2,12-11,栗東浅見,430(+14)
200908010405,3,3,3,フローズンダイキリ,牝3,54.0,武幸四,1:36.8,クビ,4,7.4,35.5,9-9,栗東友道,472(-8)
200908010405,4,4,5,ボンバルリーナ,牝3,54.0,幸英明,1:37.0,1.1/4,3,4.9,36.0,5-4,栗東松田国,476(-8)
200908010405,5,8,12,ナムラアウラ,牝3,54.0,小林徹,1:37.1,3/4,13,134.3,35.8,9-9,栗東目野,466(+2)
200908010405,6,6,8,スイートマトルーフ,牝3,54.0,川田,1:37.2,クビ,1,3.2,36.5,2-2,栗東荒川,474(-2)
200908010405,7,5,6,リラックススマイル,牝3,54.0,小牧,1:37.2,アタマ,7,19.0,36.3,4-4,栗東橋口,438(+4)
200908010405,8,6,9,フェイズシフト,牝3,54.0,秋山,1:37.5,2,5,9.0,36.8,2-2,栗東服部,446(+2)
200908010405,9,7,11,ニシノアンクレット,牝3,52.0,△田中克,1:37.5,クビ,10,55.0,36.9,1-1,栗東池添,434(-6)
200908010405,10,2,2,アイエスプラスワン,牝3,54.0,熊沢,1:37.6,1/2,12,122.7,36.3,9-11,栗東崎山,434(+4)
200908010405,11,7,10,マルラニビスティー,牝3,54.0,藤岡佑,1:37.7,3/4,8,20.8,36.7,5-4,栗東藤原英,420(+2)
200908010405,12,5,7,シルクジャスパー,牝3,54.0,石橋守,1:38.4,4,11,102.7,36.7,13-13,栗東佐山,444(+10)
200908010405,13,8,13,フライキャッチャー,牝3,54.0,佐藤哲,1:38.7,1.3/4,9,40.0,37.7,5-7,栗東五十嵐,428(-2)
200908010406,1,7,8,サクラアビリティー,牡3,56.0,藤岡佑,1:57.5,,2,4.1,39.9,2-2-2-1,栗東藤岡健,462(0)
200908010406,2,5,5,リュクスール,牡3,56.0,岩田,1:57.9,2.1/2,3,4.6,39.7,4-4-4-4,栗東清水出,444(0)
200908010406,3,8,11,マルサンエロイカ,牡3,56.0,太宰,1:59.2,8,9,76.7,40.2,7-8-7-6,栗東目野,502(0)
200908010406,4,6,6,アスタージャッジ,牡3,56.0,佐藤哲,1:59.2,ハナ,5,15.2,40.5,5-5-5-5,栗東南井,476(0)
200908010406,5,4,4,ツルマルジェット,牡3,56.0,幸,2:00.0,5,6,24.1,41.0,7-8-7-6,栗東谷,474(0)
200908010406,6,8,10,ダグラスバローズ,牡3,56.0,松岡,2:00.1,1/2,7,26.1,42.3,3-3-3-2,栗東中竹,518(0)
200908010406,7,1,1,ワンダーアムール,牡3,56.0,川田,2:01.4,8,1,1.9,43.8,1-1-1-2,栗東河内,498(0)
200908010406,8,2,2,ナムラエクセル,牡3,56.0,小林徹,2:01.5,3/4,11,148.3,40.9,11-10-11-11,栗東松永昌,520(0)
200908010406,9,3,3,カルストンライブ,牡3,56.0,熊沢,2:01.8,2,10,141.7,41.8,5-5-10-10,栗東大根田,520(0)
